4.602	5.665	1	4.484	5.547	1
4.501	5.512	1	4.479	5.49	1
4.408	5.612	1	4.356	5.56	1
4.924	5.993	1	4.918	5.987	1
4.14	5.211	1	4.336	5.407	1
4.648	5.589	1	4.781	5.721	1
4.34	5.427	1	4.659	5.746	1
4.169	5.357	1	4.069	5.256	1
4.53	5.539	1	4.516	5.525	1
4.717	5.688	1	4.91	5.881	1
4.922	6.054	1	4.854	5.987	1
4.498	5.679	1	4.629	5.81	1
3.836	4.769	0	4.111	5.044	1
4.511	5.613	1	4.838	5.94	1
4.188	5.344	1	4.422	5.578	1
4.071	5.241	1	4.389	5.559	1
4.371	5.415	1	4.487	5.531	1
4.188	5.462	1	4.274	5.547	1
4.513	5.789	1	4.369	5.645	1
4.856	6.026	1	4.821	5.992	1
4.56	5.504	1	4.53	5.474	1
4.287	5.422	1	4.702	5.838	1
4.198	5.244	1	4.234	5.28	1
4.275	5.175	1	4.373	5.273	1
4.137	5.288	1	4.287	5.438	1
4.952	5.959	1	4.835	5.842	1
4.333	5.489	1	4.359	5.515	1
4.431	5.407	1	4.524	5.5	1
4.565	5.541	1	4.665	5.641	1
4.957	6.246	1	4.716	6.005	1
4.451	5.47	1	4.612	5.631	1
4.333	5.431	1	4.637	5.734	1
4.694	5.875	1	4.479	5.66	1
4.343	5.458	1	4.846	5.961	1
4.501	5.681	1	4.476	5.655	1
4.892	6.001	1	4.808	5.917	1
4.256	5.321	1	4.32	5.385	1
4.611	5.809	1	4.695	5.893	1
4.785	5.717	1	4.738	5.669	1
4.596	5.51	1	4.748	5.662	1
4.013	5.04	1	4.49	5.517	1
4.244	5.128	1	4.394	5.278	1
4.976	5.941	1	4.953	5.918	1
4.646	5.57	1	4.844	5.768	1
4.789	5.84	1	4.978	6.029	1
4.71	5.81	1	4.855	5.955	1
4.426	5.462	1	4.701	5.737	1
4.481	5.514	1	4.537	5.57	1
4.567	5.578	1	4.735	5.746	1
4.065	5.211	1	4.137	5.282	1
4.35	5.653	1	4.449	5.752	1
4.555	5.403	1	4.558	5.407	1
4.442	5.449	1	4.719	5.726	1
4.062	5.159	1	4.395	5.492	1
4.747	5.785	1	5.276	6.314	0
4.13	5.053	1	4.445	5.368	1
4.857	5.844	1	4.646	5.634	1
4.494	5.585	1	4.496	5.587	1
4.913	5.734	1	4.873	5.694	1
4.237	5.236	1	4.257	5.256	1
3.973	4.96	0	4.105	5.093	1
4.485	5.725	1	4.485	5.726	1
4.476	5.577	1	4.803	5.903	1
4.775	5.949	1	4.867	6.041	1
4.698	5.807	1	4.508	5.617	1
4	5.077	1	4.489	5.566	1
4.305	5.229	1	4.447	5.371	1
4.089	5.125	1	4.282	5.318	1
4.158	5.336	1	4.584	5.763	1
5.14	6.252	0	5.027	6.139	1
4.449	5.599	1	4.401	5.551	1
4.179	5.277	1	4.466	5.565	1
4.662	5.866	1	4.583	5.787	1
4.568	5.54	1	4.669	5.642	1
4.02	5.27	1	4.321	5.57	1
4.857	6.045	1	4.564	5.752	1
4.461	5.573	1	4.448	5.559	1
4.521	5.832	1	4.445	5.757	1
4.3	5.404	1	4.452	5.555	1
4.407	5.615	1	4.399	5.607	1
4.496	5.536	1	4.712	5.753	1
4.068	5.102	1	4.388	5.423	1
4.501	5.521	1	4.561	5.581	1
4.331	5.408	1	4.552	5.629	1
4.223	5.283	1	4.738	5.798	1
4.492	5.351	1	4.559	5.418	1
4.634	5.837	1	4.588	5.791	1
4.159	5.287	1	4.273	5.4	1
4.434	5.736	1	4.748	6.05	1
3.956	5.051	1	4.225	5.319	1
4.408	5.52	1	4.5	5.612	1
4.604	5.596	1	4.533	5.524	1
4.37	5.51	1	4.516	5.655	1
4.849	5.915	1	4.842	5.909	1
4.703	5.775	1	4.59	5.661	1
4.712	5.757	1	4.83	5.876	1
4.289	5.392	1	4.827	5.93	1
4.667	5.522	1	4.787	5.642	1
4.563	5.72	1	4.622	5.78	1
4.614	5.704	1	4.645	5.736	1
4.282	5.216	1	4.286	5.22	1
4.523	5.621	1	4.373	5.471	1
4.327	5.294	1	4.546	5.514	1
4.372	5.5	1	4.327	5.455	1
4.472	5.491	1	4.535	5.554	1
4.896	5.92	1	5.044	6.068	0
4.398	5.65	1	4.428	5.679	1
4.415	5.53	1	4.233	5.348	1
4.967	6.101	1	4.599	5.733	1
4.772	5.767	1	4.618	5.613	1
4.579	5.736	1	4.966	6.123	1
4.748	5.88	1	4.318	5.45	1
3.821	4.931	0	4.257	5.367	1
3.91	4.844	0	4.041	4.975	0
4.587	5.706	1	4.558	5.677	1
4.465	5.477	1	4.587	5.598	1
4.701	5.681	1	4.819	5.799	1
4.229	5.31	1	4.271	5.352	1
4.332	5.555	1	4.232	5.455	1
4.084	4.978	0	3.953	4.847	0
4.237	5.105	1	4.403	5.271	1
4.006	4.906	0	4.321	5.221	1
4.741	5.955	1	4.799	6.013	1
3.893	5.026	0	4.184	5.317	1
4.744	6.047	1	4.79	6.093	1
5.17	6.226	0	5.071	6.126	0
4.074	5.206	1	4.398	5.53	1
4.376	5.387	1	4.509	5.521	1
3.76	5.013	0	4.166	5.418	1
4.742	5.764	1	4.615	5.637	1
4.142	5.192	1	4.097	5.147	1
4.732	5.699	1	4.966	5.933	1
4.7	5.811	1	4.781	5.892	1
4.387	5.592	1	4.235	5.44	1
4.2	5.38	1	4.43	5.61	1
4.055	4.933	0	4.246	5.124	1
4.472	5.598	1	4.532	5.658	1
4.494	5.576	1	4.564	5.645	1
4.174	5.09	1	4.363	5.279	1
4.396	5.634	1	4.552	5.791	1
4.497	5.519	1	4.152	5.174	1
4.467	5.503	1	4.328	5.363	1
4.634	5.807	1	4.673	5.846	1
4.379	5.368	1	4.296	5.285	1
4.112	5.172	1	4.207	5.267	1
4.53	5.716	1	4.559	5.745	1
4.599	5.749	1	4.537	5.687	1
4.498	5.795	1	4.439	5.736	1
4.057	5.205	1	4.325	5.472	1
4.333	5.381	1	4.554	5.602	1
4.606	5.739	1	4.703	5.836	1
4.69	5.618	1	4.76	5.688	1
4.367	5.599	1	4.323	5.555	1
4.36	5.657	1	4.467	5.763	1
4.169	5.288	1	4.366	5.485	1
4.353	5.412	1	4.616	5.675	1
4.221	5.219	1	4.249	5.246	1
4.464	5.524	1	4.258	5.319	1
4.513	5.487	1	4.6	5.574	1
4.321	5.342	1	4.452	5.473	1
4.506	5.504	1	4.327	5.325	1
4.362	5.424	1	4.592	5.654	1
4.569	5.629	1	4.608	5.668	1
4.678	5.677	1	4.715	5.714	1
4.466	5.476	1	4.492	5.502	1
4.975	5.961	1	4.894	5.881	1
4.709	5.623	1	4.763	5.678	1
4.209	5.091	1	4.178	5.061	1
4.254	5.525	1	4.3	5.571	1
4.46	5.583	1	4.524	5.647	1
4.557	5.671	1	4.788	5.903	1
4.442	5.523	1	4.55	5.63	1
4.801	6.118	1	4.527	5.843	1
4.525	5.835	1	4.414	5.723	1
4.764	5.828	1	4.55	5.614	1
4.221	5.172	1	4.499	5.45	1
3.992	4.996	0	4.282	5.286	1
4.51	5.589	1	4.484	5.564	1
4.625	5.725	1	4.523	5.623	1
4.563	5.774	1	4.718	5.929	1
4.569	5.761	1	4.624	5.817	1
4.843	5.942	1	4.894	5.993	1
4.446	5.773	1	4.616	5.943	1
4.057	5.011	0	4.458	5.411	1
4.816	5.76	1	5.047	5.991	0
4.215	5.465	1	4.442	5.693	1
4.797	5.852	1	4.692	5.747	1
4.379	5.477	1	4.583	5.681	1
4.429	5.434	1	4.601	5.606	1
4.345	5.541	1	4.322	5.518	1
4.408	5.491	1	4.524	5.607	1
4.224	5.377	1	4.389	5.541	1
5.032	6.087	1	4.982	6.037	1
4.43	5.487	1	4.405	5.462	1
4.225	5.172	1	4.115	5.061	1
4.424	5.724	1	4.244	5.544	1
4.367	5.458	1	4.37	5.46	1
4.718	5.795	1	4.849	5.927	1
4.205	5.411	1	4.333	5.539	1
4.637	5.605	1	4.828	5.796	1
4.204	5.246	1	4.26	5.302	1
4.563	5.556	1	4.754	5.748	1
4.647	5.65	1	4.437	5.44	1
4.038	5.091	1	4.181	5.233	1
4.993	5.934	1	4.916	5.856	1
5.143	6.228	0	5.176	6.26	0
4.294	5.327	1	4.289	5.323	1
4.801	5.922	1	4.797	5.918	1
4.415	5.521	1	4.594	5.7	1
4.745	5.962	1	4.726	5.943	1
4.385	5.556	1	4.543	5.714	1
4.123	5.157	1	4.169	5.203	1
4.686	5.87	1	4.624	5.808	1
4.39	5.424	1	4.348	5.383	1
4.69	5.581	1	4.916	5.808	1
4.824	5.907	1	4.462	5.545	1
4.672	5.761	1	4.578	5.666	1
4.408	5.289	1	4.708	5.588	1
4.679	5.67	1	4.821	5.812	1
4.188	5.389	1	4.629	5.829	1
4.693	5.959	1	4.774	6.041	1
4.607	5.671	1	4.62	5.684	1
4.352	5.548	1	4.552	5.748	1
4.797	5.759	1	4.42	5.382	1
4.734	5.774	1	4.656	5.696	1
4.698	5.836	1	4.471	5.608	1
4.42	5.461	1	4.43	5.471	1
4.648	5.594	1	4.427	5.374	1
3.914	4.912	0	4.106	5.104	1
4.107	5.385	1	4.404	5.681	1
4.525	5.728	1	4.761	5.964	1
4.383	5.442	1	4.372	5.432	1
4.631	5.401	1	4.387	5.157	1
4.564	5.887	1	4.516	5.84	1
4.374	5.252	1	4.814	5.691	1
4.778	5.847	1	4.599	5.668	1
4.474	5.383	1	4.648	5.556	1
4.385	5.377	1	4.284	5.276	1
4.416	5.601	1	4.791	5.976	1
4.183	5.308	1	4.118	5.243	1
4.092	5.325	1	4.006	5.24	1
4.032	5.186	1	4.289	5.442	1
4.587	5.813	1	4.8	6.025	1
4.53	5.638	1	4.693	5.8	1
4.55	5.519	1	4.765	5.734	1
4.334	5.307	1	4.432	5.404	1
4.763	5.827	1	4.756	5.82	1
4.195	5.429	1	4.418	5.652	1
4.709	5.921	1	4.508	5.721	1
3.812	4.802	0	4.171	5.162	1
4.805	5.648	1	4.875	5.719	1
4.356	5.613	1	4.457	5.714	1
4.645	5.683	1	4.689	5.727	1
3.82	4.932	0	4.158	5.27	1
4.282	5.381	1	4.318	5.417	1
4.593	5.934	1	4.768	6.109	1
4.166	5.114	1	4.516	5.464	1
4.033	5.242	1	4.298	5.508	1
5.107	5.947	0	4.755	5.596	1
4.236	5.4	1	4.49	5.654	1
4.238	5.361	1	4.278	5.401	1
4.548	5.618	1	4.518	5.587	1
4.449	5.426	1	4.8	5.777	1
4.327	5.192	1	4.533	5.397	1
4.256	5.379	1	4.321	5.444	1
4.329	5.511	1	4.337	5.52	1
4.467	5.633	1	4.655	5.822	1
4.25	5.273	1	4.27	5.293	1
4.318	5.394	1	4.504	5.581	1
4.025	4.981	0	4.221	5.177	1
4.697	5.784	1	4.423	5.509	1
4.992	6.079	1	4.828	5.915	1
5.343	6.348	0	5.2	6.205	0
4.284	5.618	1	4.495	5.829	1
4.935	6.065	1	5.123	6.254	0
4.256	5.492	1	4.565	5.801	1
4.356	5.366	1	4.402	5.412	1
4.037	5.151	1	4.22	5.334	1
4.354	5.368	1	4.48	5.494	1
4.397	5.542	1	4.562	5.707	1
4.848	5.931	1	4.86	5.944	1
4.403	5.465	1	4.599	5.661	1
4.17	5.181	1	4.297	5.307	1
4.287	5.337	1	4.278	5.328	1
4.648	5.644	1	4.548	5.543	1
4.584	5.663	1	4.487	5.565	1
4.363	5.785	1	4.437	5.859	1
4.009	5.112	1	3.929	5.032	0
5.002	6.292	1	4.718	6.009	1
4.885	6.213	1	4.735	6.064	1
4.4	5.552	1	4.345	5.497	1
4.186	5.258	1	4.493	5.565	1
4.581	5.505	1	4.662	5.586	1
4.711	5.763	1	4.82	5.872	1
4.221	5.26	1	4.535	5.574	1
4.148	5.222	1	4.041	5.115	1
4.507	5.857	1	4.727	6.078	1
4.375	5.444	1	4.597	5.666	1
4.338	5.549	1	4.447	5.657	1
4.443	5.457	1	4.615	5.63	1
4.961	5.972	1	4.737	5.748	1
4.831	5.965	1	4.626	5.761	1
4.469	5.558	1	4.578	5.667	1
4.297	5.438	1	4.476	5.616	1
4.268	5.446	1	4.412	5.59	1
4.645	5.68	1	4.656	5.692	1
4.823	5.911	1	4.677	5.766	1
4.444	5.542	1	4.829	5.928	1
4.364	5.493	1	4.385	5.514	1
4.699	5.906	1	4.6	5.807	1
3.998	5.175	1	4.338	5.515	1
4.25	5.319	1	4.379	5.449	1
4.404	5.589	1	4.677	5.862	1
5.086	6.057	0	5.035	6.006	1
4.678	5.761	1	4.91	5.994	1
4.887	5.846	1	4.586	5.546	1
4.437	5.331	1	4.408	5.302	1
4.484	5.511	1	4.507	5.534	1
4.033	5.081	1	4.556	5.604	1
4.373	5.533	1	4.536	5.696	1
4.214	5.309	1	4.263	5.359	1
4.794	5.94	1	4.774	5.921	1
4.94	6.121	1	4.823	6.004	1
4.609	5.666	1	4.361	5.419	1
4.348	5.434	1	4.496	5.581	1
5.012	6.168	1	5.003	6.159	1
4.089	5.476	1	4.198	5.584	1
4.553	5.652	1	4.322	5.422	1
4.415	5.465	1	4.703	5.752	1
4.533	5.707	1	4.675	5.849	1
4.374	5.521	1	4.568	5.714	1
4.537	5.592	1	4.644	5.699	1
3.92	4.761	0	4.049	4.89	0
4.432	5.733	1	4.417	5.718	1
4.244	5.327	1	4.29	5.374	1
4.426	5.519	1	4.126	5.219	1
4.418	5.573	1	4.74	5.894	1
4.752	5.908	1	4.618	5.775	1
4.371	5.661	1	4.45	5.739	1
4.311	5.284	1	4.379	5.352	1
4.744	5.824	1	4.777	5.857	1
4.126	5.25	1	4.243	5.368	1
4.28	5.126	1	4.44	5.285	1
4.964	6	1	4.887	5.923	1
4.573	5.567	1	4.438	5.432	1
4.559	5.586	1	4.826	5.853	1
4.652	5.855	1	4.725	5.928	1
5.069	6.185	0	4.913	6.029	1
4.765	5.9	1	4.479	5.614	1
4.062	5.221	1	4.401	5.56	1
4.716	5.893	1	4.713	5.89	1
4.624	5.709	1	4.983	6.068	1
4.253	5.298	1	4.702	5.746	1
3.821	4.917	0	3.941	5.037	0
4.294	5.501	1	4.422	5.629	1
4.045	5.251	1	4.277	5.483	1
4.359	5.399	1	4.532	5.572	1
4.408	5.273	1	4.56	5.425	1
4.267	5.318	1	4.638	5.689	1
4.842	5.828	1	4.838	5.823	1
4.654	5.739	1	4.584	5.669	1
4.737	5.767	1	4.67	5.7	1
4.454	5.408	1	4.755	5.709	1
4.593	5.53	1	4.687	5.623	1
4.284	5.485	1	4.401	5.602	1
4.369	5.513	1	4.538	5.682	1
4.636	5.676	1	4.697	5.737	1
4.673	5.768	1	4.667	5.761	1
4.2	5.247	1	4.381	5.428	1
4.22	5.167	1	4.5	5.447	1
4.478	5.563	1	4.701	5.786	1
4.782	6.043	1	4.69	5.952	1
3.794	4.975	0	4.186	5.367	1
5.014	6.207	1	5.014	6.207	1
4.801	5.824	1	4.875	5.898	1
4.802	5.841	1	4.724	5.763	1
4.132	5.105	1	4.176	5.148	1
4.807	5.803	1	4.92	5.916	1
4.587	5.805	1	4.234	5.453	1
4.557	5.667	1	4.794	5.904	1
4.495	5.441	1	4.483	5.429	1
4.154	5.045	1	4.408	5.3	1
4.37	5.374	1	4.263	5.266	1
4.411	5.43	1	4.599	5.618	1
4.423	5.503	1	4.397	5.478	1
4.33	5.504	1	4.555	5.73	1
4.27	5.254	1	4.42	5.404	1
4.13	5.132	1	4.025	5.027	0
3.893	4.985	0	4.193	5.285	1
4.496	5.496	1	4.421	5.42	1
4.255	5.341	1	4.467	5.552	1
4.674	5.809	1	4.551	5.686	1
4.194	5.195	1	4.423	5.423	1
4.444	5.678	1	4.386	5.62	1
4.638	5.568	1	4.95	5.879	1
4.538	5.709	1	4.859	6.029	1
4.648	5.639	1	4.518	5.509	1
3.921	5.066	1	4.222	5.368	1
4.532	5.535	1	4.548	5.552	1
4.369	5.736	1	4.539	5.906	1
5.179	6.236	0	5.136	6.193	0
4.488	5.627	1	4.492	5.631	1
4.654	5.842	1	4.551	5.739	1
4.451	5.672	1	4.758	5.979	1
4.089	5.19	1	4.424	5.524	1
4.151	5.648	1	4.461	5.957	1
4.272	5.436	1	4.439	5.603	1
4.57	5.891	1	4.604	5.925	1
4.049	5.245	1	4.295	5.491	1
4.592	5.601	1	4.776	5.785	1
4.427	5.529	1	4.408	5.511	1
4.32	5.492	1	4.534	5.706	1
4.71	5.842	1	4.618	5.75	1
4.515	5.65	1	4.625	5.759	1
4.457	5.582	1	4.62	5.745	1
4.445	5.322	1	4.654	5.531	1
4.079	5.055	1	4.086	5.062	1
4.064	5.205	1	4.462	5.603	1
4.952	5.977	1	4.998	6.023	1
4.339	5.485	1	4.504	5.65	1
4.47	5.62	1	4.397	5.547	1
4.421	5.557	1	4.406	5.541	1
4.151	5.411	1	4.289	5.549	1
4.604	5.931	1	4.45	5.776	1
4.747	5.882	1	4.875	6.009	1
4.909	5.916	1	4.779	5.786	1
4.041	5.164	1	4.151	5.274	1
4.512	5.781	1	4.827	6.096	1
4.281	5.363	1	4.488	5.571	1
4.36	5.367	1	4.608	5.615	1
4.334	5.373	1	4.508	5.547	1
4.25	5.511	1	4.208	5.469	1
4.451	5.576	1	4.492	5.617	1
4.53	5.689	1	4.69	5.848	1
4.404	5.501	1	4.321	5.418	1
4.694	5.889	1	4.918	6.113	1
4.05	5.149	1	4.374	5.473	1
4.26	5.315	1	4.125	5.179	1
4.167	5.298	1	4.101	5.232	1
4.931	6.122	1	5.102	6.293	0
4.43	5.369	1	4.542	5.481	1
4.788	5.988	1	4.65	5.85	1
4.079	5.09	1	4.204	5.216	1
4.897	6.043	1	4.665	5.811	1
4.269	5.576	1	4.549	5.856	1
4.754	5.829	1	5.135	6.21	0
4.298	5.579	1	4.322	5.603	1
4.67	5.742	1	4.901	5.973	1
4.763	5.772	1	4.94	5.948	1
4.622	5.872	1	4.614	5.864	1
4.504	5.399	1	4.538	5.433	1
4.066	5.182	1	4.311	5.427	1
4.621	5.813	1	4.796	5.988	1
4.417	5.612	1	4.651	5.846	1
4.133	5.161	1	4.469	5.497	1
4.387	5.367	1	4.469	5.448	1
4.557	5.492	1	4.681	5.616	1
4.509	5.798	1	4.505	5.794	1
4.583	5.405	1	4.691	5.514	1
4.226	5.466	1	4.416	5.656	1
4.698	5.622	1	4.776	5.699	1
4.907	5.991	1	4.507	5.591	1
4.255	5.261	1	4.483	5.489	1
4.33	5.543	1	4.16	5.373	1
4.5	5.754	1	4.471	5.724	1
4.575	5.549	1	4.496	5.471	1
5.064	5.979	0	4.831	5.746	1
4.598	5.48	1	4.517	5.4	1
4.498	5.655	1	4.632	5.789	1
4.372	5.435	1	4.384	5.447	1
4.17	5.381	1	4.228	5.439	1
4.182	5.422	1	4.683	5.923	1
5.056	6.132	0	4.482	5.558	1
4.444	5.491	1	4.741	5.788	1
4.441	5.341	1	4.55	5.449	1
4.47	5.432	1	4.7	5.662	1
5.054	6.125	0	4.854	5.925	1
4.508	5.449	1	4.663	5.604	1
4.576	5.496	1	4.566	5.486	1
4.494	5.448	1	4.582	5.536	1
4.526	5.423	1	4.769	5.667	1
4.476	5.497	1	4.724	5.745	1
4.948	6.053	1	5.17	6.275	0
4.522	5.696	1	4.628	5.802	1
4.692	5.599	1	4.678	5.585	1
4.207	5.325	1	4.229	5.347	1
4.226	5.32	1	4.202	5.296	1
4.881	6.094	1	4.988	6.2	1
4.199	5.24	1	4.31	5.351	1
4.268	5.437	1	4.482	5.652	1
4.067	4.892	0	4.221	5.045	1
4.405	5.803	1	4.61	6.009	1
4.774	5.812	1	4.881	5.919	1
4.494	5.565	1	4.483	5.554	1
4.218	5.309	1	4.447	5.538	1
4.783	5.908	1	4.623	5.748	1
4.112	5.305	1	4.378	5.571	1
4.205	5.357	1	4.409	5.562	1
4.417	5.658	1	4.509	5.749	1
4.243	5.479	1	4.462	5.698	1
4.7	5.951	1	4.857	6.108	1
4.486	5.52	1	4.475	5.508	1
4.687	5.823	1	4.603	5.74	1
4.311	5.355	1	4.492	5.535	1
4.686	5.703	1	4.814	5.831	1
4.558	5.83	1	4.724	5.996	1
4.505	5.621	1	4.625	5.74	1
4.783	5.86	1	4.526	5.603	1
4.144	5.185	1	4.38	5.42	1
4.455	5.654	1	4.392	5.591	1
4.081	5.08	1	4.271	5.271	1
4.378	5.469	1	4.591	5.682	1
4.194	5.208	1	4.066	5.08	1
4.611	5.602	1	4.506	5.498	1
4.772	5.767	1	4.691	5.685	1
4.483	5.729	1	4.707	5.953	1
4.143	5.127	1	4.352	5.336	1
4.038	5.026	0	4.268	5.257	1
4.292	5.526	1	4.412	5.646	1
4.618	5.877	1	4.402	5.662	1
4.426	5.567	1	4.429	5.57	1
4.68	5.998	1	4.829	6.146	1
4.481	5.458	1	4.462	5.439	1
4.645	5.542	1	4.45	5.346	1
4.291	5.359	1	4.244	5.312	1
4.285	5.186	1	4.452	5.353	1
4.151	5.173	1	4.175	5.197	1
4.507	5.666	1	4.54	5.699	1
4.511	5.686	1	4.707	5.882	1
4.227	5.147	1	4.187	5.107	1
4.567	5.527	1	4.769	5.728	1
4.119	5.408	1	4.474	5.763	1
4.502	5.413	1	4.693	5.604	1
4.575	5.559	1	4.687	5.671	1
4.919	5.97	1	4.87	5.921	1
4.453	5.464	1	4.532	5.543	1
4.172	5.079	1	4.426	5.333	1
4.824	5.956	1	4.757	5.889	1
4.297	5.458	1	4.343	5.504	1
4.514	5.534	1	4.505	5.526	1
4.396	5.415	1	4.665	5.684	1
4.44	5.43	1	4.426	5.416	1
4.155	5.298	1	4.476	5.62	1
3.888	5.035	0	4.127	5.274	1
4.58	5.832	1	4.901	6.153	1
4.666	5.853	1	4.678	5.866	1
4.471	5.406	1	4.639	5.574	1
4.186	5.434	1	4.207	5.454	1
4.122	5.484	1	4.42	5.782	1
4.295	5.499	1	4.615	5.819	1
4.455	5.642	1	4.856	6.043	1
4.843	5.804	1	4.86	5.821	1
4.307	5.527	1	4.511	5.731	1
4.197	5.317	1	4.573	5.693	1
3.785	4.868	0	3.886	4.969	0
4.84	5.716	1	4.825	5.702	1
3.968	5.212	1	4.157	5.401	1
4.222	5.344	1	4.63	5.752	1
4.208	5.1	1	4.119	5.011	0
4.484	5.711	1	4.807	6.034	1
4.465	5.653	1	4.442	5.63	1
4.699	5.675	1	4.594	5.57	1
4.205	5.316	1	4.296	5.407	1
4.255	5.315	1	4.447	5.507	1
4.522	5.65	1	4.48	5.609	1
4.112	5.307	1	4.232	5.427	1
4.602	5.632	1	4.75	5.781	1
4.38	5.61	1	4.344	5.574	1
4.597	5.899	1	4.539	5.841	1
4.628	5.645	1	4.786	5.803	1
4.147	5.218	1	4.47	5.542	1
4.58	5.874	1	4.551	5.844	1
4.901	5.962	1	4.857	5.918	1
4.74	5.88	1	4.66	5.8	1
4.527	5.667	1	4.67	5.81	1
4.604	5.65	1	4.782	5.827	1
4.809	5.838	1	4.514	5.543	1
5.064	6.133	0	4.957	6.026	1
4.809	5.941	1	4.752	5.884	1
4.524	5.592	1	4.832	5.9	1
4.005	5.058	1	4.321	5.374	1
4.841	5.887	1	4.775	5.821	1
4.299	5.315	1	4.415	5.431	1
4.661	5.917	1	4.565	5.821	1
4.491	5.547	1	4.673	5.73	1
4.521	5.848	1	4.463	5.791	1
4.775	5.855	1	4.561	5.641	1
4.343	5.329	1	4.503	5.489	1
4.88	6.079	1	5.085	6.283	0
5.353	6.38	0	5.049	6.076	0
4.711	5.946	1	4.563	5.798	1
4.801	5.817	1	4.967	5.983	1
4.617	5.651	1	4.79	5.823	1
4.794	5.967	1	4.771	5.944	1
4.085	4.978	0	4.312	5.205	1
4.714	5.692	1	4.58	5.558	1
4.078	5.176	1	4.439	5.538	1
4.432	5.366	1	4.426	5.361	1
4.321	5.456	1	4.7	5.836	1
4.778	5.917	1	4.768	5.906	1
4.663	5.735	1	4.59	5.662	1
4.32	5.484	1	4.586	5.75	1
4.417	5.403	1	4.55	5.537	1
4.091	5.332	1	4.376	5.617	1
4.24	5.227	1	4.344	5.331	1
4.466	5.595	1	4.697	5.826	1
4.053	5.198	1	4.408	5.554	1
4.04	5.079	1	4.421	5.459	1
4.206	5.255	1	4.507	5.557	1
4.688	5.764	1	4.539	5.615	1
4.842	6.084	1	4.785	6.027	1
4.206	5.155	1	4.531	5.48	1
4.062	5.138	1	4.037	5.112	1
4.992	6.013	1	4.887	5.909	1
4.117	5.35	1	4.443	5.675	1
4.044	5.191	1	3.974	5.122	1
4.263	5.275	1	4.259	5.27	1
4.762	5.752	1	4.709	5.699	1
4.162	5.138	1	4.464	5.439	1
4.44	5.558	1	4.548	5.665	1
4.51	5.608	1	4.7	5.798	1
4.951	6.124	1	5.133	6.306	0
4.714	5.784	1	4.752	5.821	1
4.985	5.96	1	4.857	5.832	1
4.269	5.643	1	4.325	5.698	1
4.454	5.672	1	4.565	5.782	1
4.215	5.454	1	4.437	5.676	1
4.748	5.838	1	4.787	5.877	1
4.581	5.615	1	4.626	5.66	1
4.063	5.082	1	4.594	5.614	1
4.221	5.264	1	4.391	5.434	1
