3.8684	4.8852	0	4.3587	5.3755	1	4.0833	5.1606	1	0.1661	3.9592	4.8071	0	4.4368	5.2847	1	3.9936	4.8414	0	4.4024	5.2503	1
4.382	5.5144	1	4.8078	5.9401	1	4.5816	5.7405	1	0.148	4.4676	5.4324	1	4.8898	5.8545	1	4.4973	5.4621	1	4.8601	5.8248	1
4.9252	6.044	1	4.8594	5.9782	1	4.8826	6.0208	1	0.156	5.009	5.9532	1	4.9502	5.8944	1	5.0073	5.9516	1	4.9518	5.8961	1
4.308	5.3574	1	4.388	5.4374	1	4.337	5.4084	1	0.172	4.3988	5.2677	1	4.4777	5.3466	1	4.4051	5.274	1	4.4714	5.3403	1
4.2382	5.2398	1	4.4533	5.455	1	4.3457	5.3475	1	0.1866	4.3307	5.1455	1	4.5477	5.3624	1	4.3517	5.1664	1	4.5267	5.3414	1
4.4464	5.4815	1	4.5858	5.6209	1	4.4977	5.5697	1	0.1711	4.54	5.398	1	4.6694	5.5274	1	4.5469	5.4049	1	4.6624	5.5205	1
4.6016	5.6681	1	4.6475	5.714	1	4.5931	5.7225	1	0.1628	4.6857	5.5785	1	4.7371	5.6299	1	4.6922	5.585	1	4.7306	5.6234	1
4.6264	5.738	1	4.9271	6.0387	1	4.752	5.9131	1	0.1501	4.7091	5.6539	1	5.0112	5.956	1	4.7323	5.6771	1	4.9879	5.9327	1
4.029	5.0754	1	4.1445	5.1908	1	4.0965	5.1233	1	0.1757	4.1268	4.9894	0	4.2305	5.093	1	4.1311	4.9936	0	4.2262	5.0888	1
4.5154	5.7592	1	4.5862	5.83	1	4.5388	5.8066	1	0.121	4.5899	5.6832	1	4.6623	5.7555	1	4.595	5.6882	1	4.6572	5.7504	1
4.6833	5.7218	1	4.6886	5.7271	1	4.6585	5.752	1	0.1705	4.7742	5.6357	1	4.7748	5.6362	1	4.7723	5.6338	1	4.7767	5.6381	1
4.6247	5.8375	1	4.7717	5.9845	1	4.7026	5.9066	1	0.1381	4.7145	5.7597	1	4.8495	5.8947	1	4.7186	5.7639	1	4.8453	5.8906	1
4.8224	5.8927	1	4.7902	5.8605	1	4.752	5.9308	1	0.1409	4.9001	5.8196	1	4.8633	5.7828	1	4.8955	5.815	1	4.8678	5.7873	1
4.7337	5.8467	1	4.8721	5.9851	1	4.7981	5.9207	1	0.1629	4.8206	5.7524	1	4.9664	5.8982	1	4.8356	5.7673	1	4.9515	5.8832	1
4.5582	5.6907	1	4.4274	5.56	1	4.4991	5.619	1	0.1541	4.6488	5.6068	1	4.5113	5.4693	1	4.6354	5.5934	1	4.5248	5.4828	1
4.9451	6.1788	1	4.9173	6.1509	1	4.9233	6.1727	1	0.1282	5.0205	6.096	1	5	6.0756	1	5.0224	6.0979	1	4.9981	6.0737	1
4.783	5.9439	1	4.7393	5.9002	1	4.7544	5.9287	1	0.1477	4.8687	5.8582	1	4.8249	5.8144	1	4.8654	5.8549	1	4.8282	5.8177	1
3.7577	4.823	0	4.1451	5.2105	1	3.9483	5.0199	0	0.1666	3.8444	4.7323	0	4.2359	5.1238	1	3.8787	4.7666	0	4.2016	5.0895	1
4.5816	5.7107	1	4.7207	5.8498	1	4.6375	5.7939	1	0.1473	4.6691	5.6319	1	4.7995	5.7623	1	4.675	5.6378	1	4.7936	5.7564	1
4.5735	5.6846	1	4.3814	5.4925	1	4.4904	5.5756	1	0.1637	4.6713	5.6006	1	4.4655	5.3947	1	4.6487	5.5779	1	4.4881	5.4173	1
4.4122	5.6724	1	4.64	5.9002	1	4.5405	5.7719	1	0.1247	4.4991	5.6022	1	4.7102	5.8133	1	4.5049	5.608	1	4.7044	5.8075	1
4.8078	5.9423	1	4.8424	5.9769	1	4.809	5.9757	1	0.1456	4.8901	5.8594	1	4.9253	5.8946	1	4.8929	5.8622	1	4.9225	5.8918	1
4.1243	5.2282	1	4.2982	5.4021	1	4.1947	5.3317	1	0.1484	4.2065	5.1466	1	4.3798	5.3199	1	4.2191	5.1592	1	4.3672	5.3073	1
5.0856	6.2035	0	4.9425	6.0604	1	4.9931	6.1529	1	0.1536	5.1669	6.1131	0	5.0329	5.9791	1	5.1604	6.1067	0	5.0393	5.9856	1
4.8056	5.9427	1	4.6812	5.8183	1	4.7297	5.8942	1	0.1485	4.8899	5.8582	1	4.7657	5.734	1	4.8807	5.849	1	4.7749	5.7431	1
4.6737	5.8104	1	4.8167	5.9533	1	4.7376	5.8895	1	0.1497	4.7686	5.7351	1	4.8919	5.8585	1	4.7695	5.736	1	4.8911	5.8576	1
4.4363	5.537	1	4.602	5.7027	1	4.4921	5.6468	1	0.1511	4.5199	5.4543	1	4.6847	5.619	1	4.532	5.4663	1	4.6726	5.607	1
4.2782	5.3807	1	4.3767	5.4792	1	4.3141	5.4432	1	0.1506	4.3617	5.2981	1	4.4592	5.3957	1	4.3686	5.3051	1	4.4523	5.3888	1
4.3045	5.3611	1	4.4759	5.5325	1	4.3565	5.4805	1	0.15	4.3837	5.2818	1	4.5552	5.4533	1	4.3966	5.2947	1	4.5423	5.4404	1
4.3973	5.5035	1	4.3578	5.464	1	4.3839	5.4774	1	0.1569	4.4835	5.4161	1	4.4452	5.3778	1	4.481	5.4136	1	4.4477	5.3803	1
4.5398	5.5658	1	4.6279	5.6539	1	4.5791	5.6146	1	0.1873	4.6376	5.4715	1	4.7222	5.5561	1	4.6441	5.478	1	4.7157	5.5496	1
4.3197	5.5019	1	4.2202	5.4025	1	4.2706	5.4515	1	0.1308	4.397	5.4246	1	4.2975	5.3251	1	4.3905	5.4181	1	4.304	5.3317	1
4.6501	5.9052	1	4.8199	6.075	1	4.7389	5.9862	1	0.1294	4.7337	5.8265	1	4.8986	5.9914	1	4.7422	5.835	1	4.8901	5.9829	1
4.6872	5.9678	1	4.635	5.9156	1	4.6957	5.9071	1	0.1359	4.7784	5.885	1	4.7178	5.8244	1	4.7707	5.8773	1	4.7256	5.8322	1
4.9908	6.1214	1	5.1719	6.3024	0	5.0453	6.2479	0	0.1419	5.07	6.0401	0	5.2532	6.2233	0	5.0839	6.054	0	5.2392	6.2093	0
4.4831	5.533	1	4.8441	5.8941	1	4.64	5.7371	1	0.1734	4.5797	5.4476	1	4.9296	5.7975	1	4.6054	5.4733	1	4.9038	5.7717	1
4.2411	5.3396	1	4.1891	5.2876	1	4.2352	5.2935	1	0.1665	4.331	5.2466	1	4.2821	5.1977	1	4.3282	5.2439	1	4.2849	5.2005	1
